dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1623650400,2021-06-14 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,11.92,,8.21,11.2,10.73,13.29,1024,,,78,2.11,316,,,,,,7,800,Clear,sky is clear,01d
1623654000,2021-06-14 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,14.09,,8.92,13.41,12.55,15.87,1023,,,71,2.43,340,,,,,,23,801,Clouds,few clouds,02d
1623657600,2021-06-14 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,16,,8.49,15.25,13.48,18.44,1024,,,61,2.5,352,,,,,,57,803,Clouds,broken clouds,04d
1623661200,2021-06-14 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,16.64,,8.85,15.93,15.61,18.99,1024,,,60,2.42,355,,,,,,44,802,Clouds,scattered clouds,03d
1623664800,2021-06-14 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,17.89,,9.26,17.22,16.61,19.96,1023,,,57,2.28,335,,,,,,50,802,Clouds,scattered clouds,03d
1623668400,2021-06-14 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,19.1,,10.13,18.53,17.37,22.4,1022,,,56,2.68,280,3.58,,,,,24,801,Clouds,few clouds,02d
1623672000,2021-06-14 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,20.49,,9.12,19.85,18.48,22.73,1022,,,48,1.79,280,2.68,,,,,25,802,Clouds,scattered clouds,03d
1623675600,2021-06-14 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,20.74,,9.65,20.15,18.61,22.33,1021,,,49,2.47,350,,,,,,0,800,Clear,sky is clear,01d
1623679200,2021-06-14 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,21.68,,9.89,21.13,19.59,21.98,1021,,,47,2.47,354,,,,,,0,800,Clear,sky is clear,01d
1623682800,2021-06-14 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,22.08,,9.61,21.52,20.61,23.44,1020,,,45,2.44,356,,,,,,0,800,Clear,sky is clear,01d
1623686400,2021-06-14 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,22.21,,8.7,21.58,20.1,22.89,1020,,,42,2.47,1,,,,,,0,800,Clear,sky is clear,01d
1623690000,2021-06-14 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,21.25,,9.81,20.68,19.54,21.48,1020,,,48,2.61,5,,,,,,0,800,Clear,sky is clear,01d
1623693600,2021-06-14 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,18.56,,7.95,17.78,18.43,18.99,1020,,,50,2.06,11,,,,,,0,800,Clear,sky is clear,01d
1623697200,2021-06-14 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,15.37,,9.28,14.71,11.28,16.61,1020,,,67,1.49,29,,,,,,0,800,Clear,sky is clear,01d
1623700800,2021-06-14 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,13.58,,9.63,13,11.28,15.61,1020,,,77,1.78,59,,,,,,0,800,Clear,sky is clear,01n
1623704400,2021-06-14 21:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,12.27,,8.92,11.64,10.18,14.11,1020,,,80,1.69,94,,,,,,0,800,Clear,sky is clear,01n
1623708000,2021-06-14 22:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,10.97,,8.02,10.26,9.07,13.29,1021,,,82,1.69,146,,,,,,0,800,Clear,sky is clear,01n
1623711600,2021-06-14 23:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,9.8,,7.4,9.8,8.51,12.73,1021,,,85,1.3,170,,,,,,0,800,Clear,sky is clear,01n
1623715200,2021-06-15 00:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,8.66,,6.62,8.66,7.95,11.62,1021,,,87,1.28,180,,,,,,0,800,Clear,sky is clear,01n
1623718800,2021-06-15 01:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,8.29,,6.42,8.29,7.39,11.81,1020,,,88,1.11,201,,,,,,0,800,Clear,sky is clear,01n
1623722400,2021-06-15 02:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,7.61,,6.4,7.61,6.97,11.28,1020,,,92,1.01,221,,,,,,6,800,Clear,sky is clear,01n
1623726000,2021-06-15 03:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,7.84,,5.98,7.84,7.26,11.28,1020,,,88,1.04,231,,,,,,45,802,Clouds,scattered clouds,03d
1623729600,2021-06-15 04:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,9.71,,6.06,9.71,8.61,11.28,1020,,,78,1.23,233,,,,,,84,803,Clouds,broken clouds,04d
1623733200,2021-06-15 05:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,12.3,,8.77,11.65,9,16.27,1020,,,79,1.5,233,,,,,,94,804,Clouds,overcast clouds,04d
1623736800,2021-06-15 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,15.18,,11.37,14.79,14.61,16.84,1020,,,78,0.8,248,,,,,,83,803,Clouds,broken clouds,04d
1623740400,2021-06-15 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,19.05,,11.36,18.6,17.37,20.15,1020,,,61,0.7,279,,,,,,79,803,Clouds,broken clouds,04d
1623744000,2021-06-15 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,21.01,,11.07,20.55,19.59,21.48,1020,,,53,1.09,321,,,,,,89,804,Clouds,overcast clouds,04d
1623747600,2021-06-15 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,22.19,,11.28,21.77,20.61,23.29,1020,,,50,1.59,345,,,,,,97,804,Clouds,overcast clouds,04d
1623751200,2021-06-15 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,23.54,,11.59,23.18,21.61,23.79,1020,,,47,1.61,2,,,,,,98,804,Clouds,overcast clouds,04d
1623754800,2021-06-15 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,24.67,,12.29,24.39,22.61,25.87,1020,,,46,1.84,1,,,,,,95,804,Clouds,overcast clouds,04d
1623758400,2021-06-15 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,25.32,,11.85,25.03,22.37,27.32,1019,,,43,2.01,352,,,,,,98,804,Clouds,overcast clouds,04d
1623762000,2021-06-15 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,25.62,,11.4,25.31,23.61,26.34,1019,,,41,2.29,347,,,,,,96,804,Clouds,overcast clouds,04d
1623765600,2021-06-15 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.2,,11.55,26.2,24.61,26.44,1018,,,40,2.33,348,,,,,,92,804,Clouds,overcast clouds,04d
1623769200,2021-06-15 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.05,,12.15,26.05,24.61,26.62,1018,,,42,2.45,349,,,,,,93,804,Clouds,overcast clouds,04d
1623772800,2021-06-15 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,25.68,,11.46,25.37,24.54,26.34,1018,,,41,2.84,350,,,,,,87,804,Clouds,overcast clouds,04d
1623776400,2021-06-15 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,24.65,,13.23,24.45,22.61,25.37,1017,,,49,2.54,351,,,,,,90,804,Clouds,overcast clouds,04d
1623780000,2021-06-15 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,22.85,,11.59,22.47,22.42,23.52,1017,,,49,2.23,347,,,,,,92,804,Clouds,overcast clouds,04d
1623783600,2021-06-15 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,19.87,,13.8,19.69,19.4,20.73,1017,,,68,2.16,346,,,,,,93,804,Clouds,overcast clouds,04d
1623787200,2021-06-15 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,18.15,,13.86,18.01,16.84,20.61,1018,,,76,1.94,354,,,,,,89,804,Clouds,overcast clouds,04n
1623790800,2021-06-15 21:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,16.98,,12.52,16.69,15.86,18.37,1018,,,75,1.91,8,,,,,,91,804,Clouds,overcast clouds,04n
1623794400,2021-06-15 22:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,16.17,,12.72,15.93,15.18,18.56,1018,,,80,1.89,29,,,,,,86,804,Clouds,overcast clouds,04n
1623798000,2021-06-15 23:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,15.65,,12.59,15.41,14.62,17.45,1019,,,82,1.54,70,,,,,,87,804,Clouds,overcast clouds,04n
1623801600,2021-06-16 00:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,14.84,,12.16,14.57,13.65,16.77,1019,,,84,0.94,115,,,,,,3,800,Clear,sky is clear,01n
1623805200,2021-06-16 01:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,14.38,,11.89,14.09,13.5,16.81,1018,,,85,0.74,152,,,,,,9,800,Clear,sky is clear,01n
1623808800,2021-06-16 02:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,13.44,,11.15,13.09,12.39,15.1,1018,,,86,1.63,111,,,,,,14,801,Clouds,few clouds,02n
1623812400,2021-06-16 03:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,12.44,,10.51,12.04,11.28,14.59,1018,,,88,2.29,115,,,,,,11,801,Clouds,few clouds,02d
1623816000,2021-06-16 04:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,12.73,,10.62,12.33,11.84,15.7,1019,,,87,1.4,124,,,,,,14,801,Clouds,few clouds,02d
1623819600,2021-06-16 05:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,16.24,,13.54,16.11,14.56,19.04,1019,,,84,1.41,127,,,,,,18,801,Clouds,few clouds,02d
1623823200,2021-06-16 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,19.25,,14.51,19.16,18.48,21.57,1018,,,74,0.89,249,0.89,,,,,2,800,Clear,sky is clear,01d
1623826800,2021-06-16 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,22.42,,14.02,22.26,20.73,23.49,1018,,,59,1.65,109,,,,,,5,800,Clear,sky is clear,01d
1623830400,2021-06-16 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,23.27,,14.55,23.17,21.81,24.07,1019,,,58,2.05,99,,,,,,8,800,Clear,sky is clear,01d
1623834000,2021-06-16 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,24.71,,14.5,24.62,22.37,26.77,1018,,,53,2.35,92,,,,,,12,801,Clouds,few clouds,02d
1623837600,2021-06-16 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,25.44,,13.96,25.32,23.48,26.34,1018,,,49,2.82,95,,,,,,37,802,Clouds,scattered clouds,03d
1623841200,2021-06-16 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.11,,14.57,26.11,24.61,27.45,1018,,,49,2.91,101,,,,,,51,803,Clouds,broken clouds,04d
1623844800,2021-06-16 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.44,,13.21,26.44,24.59,27.45,1018,,,44,2.74,102,,,,,,52,803,Clouds,broken clouds,04d
1623848400,2021-06-16 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.88,,14.29,27.08,23.48,29.55,1018,,,46,2.74,101,,,,,,54,803,Clouds,broken clouds,04d
1623852000,2021-06-16 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.69,,13.78,26.88,25.7,27.55,1017,,,45,0.89,233,2.68,,,,,67,803,Clouds,broken clouds,04d
1623855600,2021-06-16 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.85,,14.6,27.11,24.59,28,1016,,,47,3.19,103,,,,,,53,803,Clouds,broken clouds,04d
1623859200,2021-06-16 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,25.99,,9.78,25.99,24.59,26.77,1016,,,36,3.33,104,,,,,,22,801,Clouds,few clouds,02d
1623862800,2021-06-16 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,24.86,,9.19,24.37,24.54,25.66,1016,,,37,3.25,104,,,,,,33,802,Clouds,scattered clouds,03d
1623866400,2021-06-16 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,24.92,,10.4,24.51,23.61,26.15,1016,,,40,3.11,105,,,,,,2,800,Clear,sky is clear,01d
1623870000,2021-06-16 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,22.98,,10.75,22.53,22.59,24,1016,,,46,3.25,107,,,,,,0,800,Clear,sky is clear,01d
1623873600,2021-06-16 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,17.77,,12.23,17.43,17.53,19.04,1018,,,70,3.57,106,,,,,,1,800,Clear,sky is clear,01n
1623877200,2021-06-16 21:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,16.81,,11.95,16.45,15.73,18.37,1018,,,73,3.71,108,,,,,,1,800,Clear,sky is clear,01n
1623880800,2021-06-16 22:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,15.73,,11.11,15.29,14.2,17.93,1018,,,74,3.42,106,,,,,,0,800,Clear,sky is clear,01n
1623884400,2021-06-16 23:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,14.73,,10.94,14.3,13.11,17.93,1018,,,78,3.31,104,,,,,,0,800,Clear,sky is clear,01n
1623888000,2021-06-17 00:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,14.21,,10.43,13.72,12.53,16.15,1018,,,78,3.15,102,,,,,,0,800,Clear,sky is clear,01n
1623891600,2021-06-17 01:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,14.62,,10.83,14.17,11.97,16.15,1018,,,78,2.78,97,,,,,,0,800,Clear,sky is clear,01n
1623895200,2021-06-17 02:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,14.19,,10.79,13.75,11.42,17.61,1018,,,80,2.7,96,,,,,,0,800,Clear,sky is clear,01n
1623898800,2021-06-17 03:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,14.11,,10.9,13.69,10.92,16.61,1017,,,81,2.7,100,,,,,,0,800,Clear,sky is clear,01d
1623902400,2021-06-17 04:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,14.45,,11.42,14.09,11.98,17.38,1017,,,82,2.87,102,,,,,,0,800,Clear,sky is clear,01d
1623906000,2021-06-17 05:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,17.08,,12.82,16.83,14.67,19.9,1017,,,76,3.35,103,,,,,,0,800,Clear,sky is clear,01d
1623909600,2021-06-17 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,19.56,,13.27,19.32,18.7,20.23,1017,,,67,3.62,107,,,,,,0,800,Clear,sky is clear,01d
1623913200,2021-06-17 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,21.98,,13.87,21.8,20.61,22.54,1018,,,60,0.89,118,0.89,,,,,0,800,Clear,sky is clear,01d
1623916800,2021-06-17 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,22.99,,14.82,22.91,22,24.6,1017,,,60,4.09,114,,,,,,0,800,Clear,sky is clear,01d
1623920400,2021-06-17 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,24.53,,16.26,24.61,23.48,25.78,1017,,,60,4.91,118,,,,,,0,800,Clear,sky is clear,01d
1623924000,2021-06-17 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.41,,14.84,26.41,24.59,27.45,1018,,,49,2.68,109,3.58,,,,,0,800,Clear,sky is clear,01d
1623927600,2021-06-17 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,27.1,,15.15,27.39,25.61,28,1018,,,48,0.89,132,1.79,,,,,0,800,Clear,sky is clear,01d
1623931200,2021-06-17 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,27.67,,14.67,27.71,25.61,28.56,1017,,,45,1.79,124,2.68,,,,,0,800,Clear,sky is clear,01d
1623934800,2021-06-17 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,27.91,,14.54,27.87,26.61,29.67,1017,,,44,5.46,122,,,,,,0,800,Clear,sky is clear,01d
1623938400,2021-06-17 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,28.34,,14.21,28.12,26.61,29.67,1017,,,42,0.89,104,1.79,,,,,0,800,Clear,sky is clear,01d
1623942000,2021-06-17 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,28.03,,14.29,27.91,26.61,29,1017,,,43,0.89,108,2.68,,,,,0,800,Clear,sky is clear,01d
1623945600,2021-06-17 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,27.86,,13.78,27.68,25.7,28.11,1017,,,42,2.68,105,3.58,,,,,0,800,Clear,sky is clear,01d
1623949200,2021-06-17 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,25.98,,11.35,25.98,25.61,26.78,1015,,,40,4.85,115,,,,,,0,800,Clear,sky is clear,01d
1623952800,2021-06-17 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,24.97,,11.54,24.65,23.48,26.78,1016,,,43,5.08,114,,,,,,4,800,Clear,sky is clear,01d
1623956400,2021-06-17 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,22.66,,11.1,22.23,21.97,23.44,1016,,,48,5.15,119,,,,,,0,800,Clear,sky is clear,01d
1623960000,2021-06-17 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,21.81,,13.19,21.56,19.75,22.61,1018,,,58,4.86,122,,,,,,0,800,Clear,sky is clear,01n
1623963600,2021-06-17 21:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,20.29,,12.53,19.97,19.25,21.77,1018,,,61,4.64,124,,,,,,15,801,Clouds,few clouds,02n
1623967200,2021-06-17 22:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,19.48,,12.02,19.1,17.39,20.71,1018,,,62,3.97,124,,,,,,12,801,Clouds,few clouds,02n
1623970800,2021-06-17 23:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,18.43,,11.27,17.97,15.72,20.61,1017,,,63,3.45,119,,,,,,45,802,Clouds,scattered clouds,03n
1623974400,2021-06-18 00:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,17.39,,10.98,16.91,14.19,18.79,1017,,,66,3.57,110,,,,,,79,803,Clouds,broken clouds,04n
1623978000,2021-06-18 01:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,16.77,,11.06,16.3,13.08,19.6,1017,,,69,3.95,111,,,,,,72,803,Clouds,broken clouds,04n
1623981600,2021-06-18 02:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,15.89,,10.85,15.41,13.08,19.04,1017,,,72,4.21,116,,,,,,52,803,Clouds,broken clouds,04n
1623985200,2021-06-18 03:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,15.13,,10.93,14.68,12.03,19.04,1017,,,76,4.26,115,,,,,,3,800,Clear,sky is clear,01d
1623988800,2021-06-18 04:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,16.11,,11.88,15.76,13.08,19.04,1017,,,76,4.32,116,,,,,,4,800,Clear,sky is clear,01d
1623992400,2021-06-18 05:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,18.12,,12.57,17.82,15.92,19.07,1017,,,70,4.23,117,,,,,,7,800,Clear,sky is clear,01d
1623996000,2021-06-18 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,21.03,,13.97,20.86,19.59,21.44,1017,,,64,0.89,121,1.79,,,,,8,800,Clear,sky is clear,01d
1623999600,2021-06-18 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,23.1,,14.92,23.03,21.61,23.79,1017,,,60,5.18,122,,,,,,0,800,Clear,sky is clear,01d
1624003200,2021-06-18 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,24.67,,15.31,24.65,22.37,26.22,1017,,,56,1.79,105,2.68,,,,,0,800,Clear,sky is clear,01d
1624006800,2021-06-18 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,25.76,,16.04,25.83,24.59,26.89,1017,,,55,1.79,115,1.79,,,,,0,800,Clear,sky is clear,01d
1624010400,2021-06-18 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,27,,16.31,27.54,25.31,28,1017,,,52,5.69,126,,,,,,0,800,Clear,sky is clear,01d
1624014000,2021-06-18 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,27.77,,16.09,28.11,25.61,29.56,1017,,,49,1.79,104,2.68,,,,,0,800,Clear,sky is clear,01d
1624017600,2021-06-18 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,28.72,,16.63,29.08,26.61,29.67,1017,,,48,0.89,158,0.89,,,,,0,800,Clear,sky is clear,01d
1624021200,2021-06-18 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,28.79,,16.69,29.17,26.61,30.23,1014,,,48,5.07,124,,,,,,0,800,Clear,sky is clear,01d
1624024800,2021-06-18 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,29,,15.87,29.09,26.61,31.77,1016,,,45,0.89,129,1.79,,,,,0,800,Clear,sky is clear,01d
1624028400,2021-06-18 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,29.11,,15.26,29.01,26.61,30.66,1014,,,43,4.9,121,,,,,,1,800,Clear,sky is clear,01d
1624032000,2021-06-18 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,28.09,,14.7,28.04,26.77,28.99,1014,,,44,4.81,121,,,,,,0,800,Clear,sky is clear,01d
1624035600,2021-06-18 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.97,,13.69,27.05,25.7,27.88,1014,,,44,4.33,119,,,,,,2,800,Clear,sky is clear,01d
1624039200,2021-06-18 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.62,,14.72,26.62,24.61,27.78,1015,,,48,3.88,112,,,,,,2,800,Clear,sky is clear,01d
1624042800,2021-06-18 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,24.87,,14.93,24.82,23.61,26,1015,,,54,3.81,112,,,,,,1,800,Clear,sky is clear,01d
1624046400,2021-06-18 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,21.57,,13.74,21.38,19.19,22.61,1015,,,61,3.87,115,,,,,,1,800,Clear,sky is clear,01n
1624050000,2021-06-18 21:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,19.17,,14.43,19.07,17.53,21.61,1016,,,74,3.88,119,,,,,,0,800,Clear,sky is clear,01n
1624053600,2021-06-18 22:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,18.66,,13.08,18.41,16.29,21.61,1016,,,70,3.1,104,,,,,,7,800,Clear,sky is clear,01n
1624057200,2021-06-18 23:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,17.8,,12.48,17.49,15.31,20.61,1017,,,71,2.63,106,,,,,,3,800,Clear,sky is clear,01n
1624060800,2021-06-19 00:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,16.81,,12.76,16.56,14.75,17.88,1016,,,77,2.1,111,,,,,,4,800,Clear,sky is clear,01n
1624064400,2021-06-19 01:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,16.18,,12.73,15.94,13.64,19.61,1016,,,80,1.56,106,,,,,,3,800,Clear,sky is clear,01n
1624068000,2021-06-19 02:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,15.58,,12.52,15.33,13.08,18,1016,,,82,1.29,120,,,,,,2,800,Clear,sky is clear,01n
1624071600,2021-06-19 03:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,15.7,,12.45,15.44,14.25,18.44,1017,,,81,1.59,92,,,,,,5,800,Clear,sky is clear,01d
1624075200,2021-06-19 04:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,15.32,,12.63,15.1,14.2,18.44,1017,,,84,1.25,103,,,,,,3,800,Clear,sky is clear,01d
1624078800,2021-06-19 05:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,18.38,,14.28,18.28,16.97,19.61,1017,,,77,1.63,110,,,,,,1,800,Clear,sky is clear,01d
1624082400,2021-06-19 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,21.61,,14.99,21.55,20.66,23.29,1017,,,66,2.07,106,,,,,,0,800,Clear,sky is clear,01d
1624086000,2021-06-19 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,23.21,,16.03,23.26,22.45,24.62,1017,,,64,1.82,111,,,,,,7,800,Clear,sky is clear,01d
1624089600,2021-06-19 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,24.93,,16.64,25.05,23.48,26.84,1017,,,60,1.43,107,,,,,,26,802,Clouds,scattered clouds,03d
1624093200,2021-06-19 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,26.42,,17.77,26.42,25.33,28.99,1017,,,59,0.81,102,,,,,,43,802,Clouds,scattered clouds,03d
1624096800,2021-06-19 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,27.58,,16.54,28.07,25.7,29.55,1017,,,51,1.15,65,,,,,,25,802,Clouds,scattered clouds,03d
1624100400,2021-06-19 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,28.83,,18,29.68,26.81,30.51,1017,,,52,0.89,258,0.89,,,,,38,802,Clouds,scattered clouds,03d
1624104000,2021-06-19 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,29.43,,16.95,29.84,26.61,30.46,1016,,,47,1.88,16,,,,,,42,802,Clouds,scattered clouds,03d
1624107600,2021-06-19 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,30.04,,17.5,30.65,27.37,32.32,1016,,,47,2.08,6,,,,,,51,803,Clouds,broken clouds,04d
1624111200,2021-06-19 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,30.49,,17.57,31.13,28.61,31.77,1015,,,46,2.06,21,,,,,,45,802,Clouds,scattered clouds,03d
1624114800,2021-06-19 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,30,,17.46,30.6,28.48,30.33,1015,,,47,0.89,161,1.79,,,,,50,802,Clouds,scattered clouds,03d
1624118400,2021-06-19 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,28.58,,12.88,28.04,28.14,29.55,1013,,,38,1.72,44,,,,,,85,804,Clouds,overcast clouds,04d
1624122000,2021-06-19 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,27.41,,13,27.23,27.32,27.61,1013,,,41,1.59,37,,,,,,89,804,Clouds,overcast clouds,04d
1624125600,2021-06-19 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,25.74,,15.74,25.78,25.66,26.61,1013,,,54,1.52,46,,,,,,72,803,Clouds,broken clouds,04d
1624129200,2021-06-19 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,23.48,,14.48,23.37,22.53,26.61,1013,,,57,1.82,65,,,,,,65,803,Clouds,broken clouds,04d
