SampleID,Auftrag,UID,Target,kingdom,phylum,class,order,family,genus,species,PercIDMin,PercIDMax,PercIDWM,LengthMin,LengthMax,LengthWM,EMin,EMax,EWM,OTUs,SequencesMin,SequencesMax,Sequences
IA-2022-04_01,IA-2022-04,2708254,Prokaryoten,NA,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Pseudolysinimonas,Pseudolysinimonas yzui,100,100,100,253,253,253,0,0,0,1,2,2,2
IA-2022-04_01,IA-2022-04,2708539,Prokaryoten,NA,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter soli,100,100,100,253,253,253,0,0,0,1,8,8,8
IA-2022-04_01,IA-2022-04,2714944,Prokaryoten,NA,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sinipercae,100,100,100,253,253,253,0,0,0,1,15,15,15
IA-2022-04_01,IA-2022-04,2724150,Prokaryoten,NA,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Romboutsia,Romboutsia sp.,100,100,100,252,252,252,0,0,0,1,8,8,8
IA-2022-04_01,IA-2022-04,2731404,Prokaryoten,NA,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Aestuariivirgaceae,NA,Aestuariivirgaceae bacterium,100,100,100,253,253,253,0,0,0,1,4,4,4
IA-2022-04_01,IA-2022-04,2732067,Prokaryoten,NA,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Usitatibacteraceae,Usitatibacter,Usitatibacter rugosus,100,100,100,253,253,253,0,0,0,1,4,4,4
IA-2022-04_01,IA-2022-04,2735528,Prokaryoten,NA,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium,Agrobacterium spp.,100,100,100,253,253,253,0,0,0,1,2,2,2
IA-2022-04_01,IA-2022-04,2737617,Prokaryoten,NA,Cyanobacteria,NA,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria spp.,99.605,99.605,99.605,253,253,253,0,0,0,1,155,155,157
IA-2022-04_01,IA-2022-04,2772109,Prokaryoten,NA,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter glaciei,100,100,100,253,253,253,0,0,0,1,6,6,6
IA-2022-04_01,IA-2022-04,2795217,Prokaryoten,NA,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Ramlibacter algicola,100,100,100,253,253,253,0,0,0,1,10,10,10
IA-2022-04_01,IA-2022-04,2821487,Prokaryoten,NA,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niastella,Niastella soli,100,100,100,253,253,253,0,0,0,1,4,4,4
IA-2022-04_02,IA-2022-04,7300,Arthropoden,Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza pallida,100,100,100,205,205,205,0,0,0,1,5,5,5
IA-2022-04_02,IA-2022-04,7552,Arthropoden,Metazoa,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius forficatus,100,100,100,205,205,205,0,0,0,1,10,10,10
IA-2022-04_02,IA-2022-04,40349,Arthropoden,Metazoa,Nematoda,Chromadorea,Strongylida,Trichostrongylidae,Trichostrongylus,Trichostrongylus axei,90.526,90.526,90.526,190,190,190,0,0,0,1,101,101,101
IA-2022-04_02,IA-2022-04,51031,Arthropoden,Metazoa,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Necator,Necator americanus,90.058,90.058,90.058,171,171,171,0,0,0,1,64,64,64
IA-2022-04_02,IA-2022-04,71464,Arthropoden,Metazoa,Nematoda,Chromadorea,Strongylida,Strongylidae,Cylicostephanus,Cylicostephanus calicatus,92.529,92.529,92.529,174,174,174,0,0,0,1,11,11,11
IA-2022-04_02,IA-2022-04,187682,Arthropoden,Metazoa,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Parisotoma,Parisotoma notabilis,100,100,100,205,205,205,0,0,0,1,9,9,9
IA-2022-04_02,IA-2022-04,293582,Arthropoden,Metazoa,Nematoda,Chromadorea,Rhabditida,Hoplolaimidae,Helicotylenchus,Helicotylenchus canadensis,100,100,100,202,202,202,0,0,0,1,21,21,21
IA-2022-04_02,IA-2022-04,293586,Arthropoden,Metazoa,Nematoda,Chromadorea,Rhabditida,Hoplolaimidae,Rotylenchus,Rotylenchus goodeyi,94.944,100,96.32290909,178,178,178,0,0,0,2,3,8,11
IA-2022-04_02,IA-2022-04,302032,Arthropoden,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,Aporrectodea caliginosa,100,100,100,205,205,205,0,0,0,1,17,17,17
IA-2022-04_02,IA-2022-04,302033,Arthropoden,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Octolasion,Octolasion cyaneum,100,100,100,205,205,205,0,0,0,1,23,23,23
IA-2022-04_02,IA-2022-04,553529,Arthropoden,Metazoa,Nematoda,Chromadorea,Rhabditida,Strongyloididae,Strongyloides,Strongyloides spp.,91.584,91.584,91.584,202,202,202,0,0,0,1,3,3,3
IA-2022-04_02,IA-2022-04,701780,Arthropoden,Metazoa,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Monolepta,Monolepta spp.,90.196,90.196,90.196,102,102,102,0,0,0,1,2,2,2
IA-2022-04_02,IA-2022-04,913662,Arthropoden,Metazoa,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia sylvatica,96.585,100,98.2925,205,205,205,0,0,0,2,10,10,20
IA-2022-04_02,IA-2022-04,931518,Arthropoden,Metazoa,Arthropoda,Insecta,Diptera,Stratiomyidae,Microchrysa,Microchrysa polita,100,100,100,205,205,205,0,0,0,1,5,5,5
IA-2022-04_02,IA-2022-04,1147033,Arthropoden,Metazoa,Arthropoda,Chilopoda,Geophilomorpha,Schendylidae,Schendyla,Schendyla nemorensis,99.024,99.024,99.024,205,205,205,0,0,0,1,2,2,2
IA-2022-04_02,IA-2022-04,1318556,Arthropoden,Metazoa,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,Macrothrix,Macrothrix spp.,93.035,93.035,93.035,201,201,201,0,0,0,1,7,7,7
IA-2022-04_02,IA-2022-04,1338346,Arthropoden,Metazoa,Mollusca,Gastropoda,Stylommatophora,Boettgerillidae,Boettgerilla,Boettgerilla pallens,100,100,100,205,205,205,0,0,0,1,2,2,2
IA-2022-04_02,IA-2022-04,1355912,Arthropoden,Metazoa,Nematoda,Chromadorea,Rhabditida,Neodiplogasteridae,Pristionchus,Pristionchus spp.,91.089,91.089,91.089,202,202,202,0,0,0,1,3,3,3
IA-2022-04_02,IA-2022-04,1443144,Arthropoden,Metazoa,Arthropoda,Insecta,Hemiptera,Reduviidae,NA,NA,92.647,92.647,92.647,204,204,204,0,0,0,1,14,14,14
IA-2022-04_02,IA-2022-04,1473756,Arthropoden,Metazoa,Arthropoda,Insecta,Diptera,Chironomidae,Smittia,Smittia spp.,100,100,100,205,205,205,0,0,0,1,2,2,2
IA-2022-04_02,IA-2022-04,1553298,Arthropoden,Metazoa,Arthropoda,Insecta,Coleoptera,Curculionidae,Ellescus,Ellescus scanicus,90.385,90.385,90.385,104,104,104,0,0,0,1,38,38,38
IA-2022-04_02,IA-2022-04,1602339,Arthropoden,Metazoa,Arthropoda,Arachnida,Trombidiformes,Eriophyidae,Acalitus,Acalitus spp.,92.228,92.228,92.228,193,193,193,0,0,0,1,2,2,2
IA-2022-04_02,IA-2022-04,1656229,Arthropoden,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,NA,NA,95.025,95.025,95.025,201,201,201,0,0,0,1,415,415,415
IA-2022-04_02,IA-2022-04,1675507,Arthropoden,Metazoa,Arthropoda,Insecta,Thysanoptera,Phlaeothripidae,Haplothrips,Haplothrips spp.,92.118,92.118,92.118,203,203,203,0,0,0,1,22,22,30
IA-2022-04_02,IA-2022-04,1714562,Arthropoden,Metazoa,Arthropoda,Insecta,Coleoptera,Scarabaeidae,NA,NA,90.594,93.564,92.04204183,190,202,195.539924,0,0,0,10,2,136,263
IA-2022-04_02,IA-2022-04,2445851,Arthropoden,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,Tectocepheidae,NA,NA,99.024,99.024,99.024,205,205,205,0,0,0,1,168,168,168
IA-2022-04_02,IA-2022-04,2449139,Arthropoden,Metazoa,Arthropoda,Collembola,Neelipleona,Neelidae,Megalothorax,Megalothorax spp.,99.512,99.512,99.512,205,205,205,0,0,0,1,3,3,3
IA-2022-04_02,IA-2022-04,2763077,Arthropoden,Metazoa,Arthropoda,Insecta,Diptera,Mycetophilidae,Docosia,Docosia morionella,90.196,90.196,90.196,102,102,102,0,0,0,1,2,2,2
IA-2022-04_02,IA-2022-04,2778049,Arthropoden,Metazoa,Nemertea,Enopla,Monostilifera,Tetrastemmatidae,Tetrastemma,Tetrastemma freyae,90.909,90.909,90.909,110,110,110,0,0,0,1,7,7,7
IA-2022-04_02,IA-2022-04,2866284,Arthropoden,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Bimastos,Bimastos rubidus,100,100,100,205,205,205,0,0,0,1,8,8,8
IA-2022-04_02,IA-2022-04,114,Eukaryoten,NA,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,Gemmata obscuriglobus,93069,94,93.4414,100,101,100.6,6.7e-33,3.12e-31,1.8988e-31,2,2,3,5
IA-2022-04_02,IA-2022-04,125,Eukaryoten,NA,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,Pirellula staleyi,98058,99.02,98.9038965517241,102,103,102.120689655172,2.07e-42,2.68e-41,5.05465517241379e-42,2,7,51,58
IA-2022-04_02,IA-2022-04,2986,Eukaryoten,NA,NA,Chrysophyceae,Chromulinales,Chromulinaceae,Ochromonas,Ochromonas danica,93701,93701,93701,127,127,127,5.94e-44,5.94e-44,5.94e-44,1,4,4,4
IA-2022-04_02,IA-2022-04,3000,Eukaryoten,NA,NA,Chrysophyceae,Hibberdiales,Hibberdiaceae,Hibberdia,Hibberdia magna,95312,95312,95312,128,128,128,7.72e-48,7.72e-48,7.72e-48,1,4,4,4
IA-2022-04_02,IA-2022-04,3083,Eukaryoten,Viridiplantae,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolaceae,Edaphochlorella,Edaphochlorella mirabilis,94355,94355,94355,124,124,124,1.69e-44,1.69e-44,1.69e-44,1,4,4,4
IA-2022-04_02,IA-2022-04,3102,Eukaryoten,Viridiplantae,Chlorophyta,Trebouxiophyceae,Trebouxiales,Trebouxiaceae,Parietochloris,Parietochloris pseudoalveolaris,100,100,100,128,128,128,2.14e-58,2.14e-58,2.14e-58,1,5,5,5
IA-2022-04_02,IA-2022-04,5414,Eukaryoten,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium hasegawianum,92308,92308,92308,130,130,130,2.89e-42,2.89e-42,2.89e-42,1,4,4,4
IA-2022-04_02,IA-2022-04,5762,Eukaryoten,NA,Heterolobosea,NA,NA,Vahlkampfiidae,Naegleria,Naegleria spp.,100,100,100,109,109,109,6.22e-48,6.22e-48,6.22e-48,1,2,2,2
IA-2022-04_02,IA-2022-04,5778,Eukaryoten,NA,Tubulinea,Echinamoebida,NA,NA,Vermamoeba,Vermamoeba vermiformis,100,100,100,129,129,129,6.01e-59,6.01e-59,6.01e-59,1,2,2,2
IA-2022-04_02,IA-2022-04,5894,Eukaryoten,NA,Ciliophora,Oligohymenophorea,Hymenostomatida,Tetrahymenidae,Tetrahymena,Tetrahymena spp.,100,100,100,110,110,110,1.75e-48,1.75e-48,1.75e-48,1,8,8,8
IA-2022-04_02,IA-2022-04,5974,Eukaryoten,NA,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,Halteria grandinella,98333,98333,98333,120,120,120,1.19e-50,1.19e-50,1.19e-50,1,8,8,8
IA-2022-04_02,IA-2022-04,5980,Eukaryoten,NA,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,Colpoda inflata,100,100,100,120,120,120,5.48e-54,5.48e-54,5.48e-54,1,18,18,18
IA-2022-04_02,IA-2022-04,5982,Eukaryoten,NA,Ciliophora,Colpodea,Colpodida,Colpodidae,Bresslaua,Bresslaua vorax,98333,99167,98.8751,120,120,120,2.55e-52,1.19e-50,4.33075e-51,2,7,13,20
IA-2022-04_02,IA-2022-04,28578,Eukaryoten,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium javanicum,100,100,100,124,124,124,3.62e-56,3.62e-56,3.62e-56,1,6,6,6
IA-2022-04_02,IA-2022-04,29856,Eukaryoten,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys,Clonostachys rosea,100,100,100,129,129,129,6.01e-59,6.01e-59,6.01e-59,1,9,9,9
IA-2022-04_02,IA-2022-04,29902,Eukaryoten,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia frigida,100,100,100,129,129,129,6.01e-59,6.01e-59,6.01e-59,1,13,13,13
IA-2022-04_02,IA-2022-04,29918,Eukaryoten,Fungi,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium herbarum,100,100,100,127,127,127,7.77e-58,7.77e-58,7.77e-58,1,4,4,4
IA-2022-04_02,IA-2022-04,38824,Eukaryoten,NA,NA,Dictyochophyceae,Rhizochromulinales,Ciliophryaceae,Ciliophrys,Ciliophrys infusionum,92241,92241,92241,116,116,116,8.93e-37,8.93e-37,8.93e-37,1,2,2,2
IA-2022-04_02,IA-2022-04,39714,Eukaryoten,NA,Imbricatea,NA,Euglyphida,Euglyphidae,Euglypha,Euglypha rotunda,98438,99225,99.16204,128,129,128.92,2.82e-57,4.73e-55,4.04344e-56,2,2,23,25
IA-2022-04_02,IA-2022-04,40328,Eukaryoten,NA,Ciliophora,Nassophorea,Nassulida,Nassulidae,Obertrumia,Obertrumia georgiana,93388,93388,93388,121,121,121,4.27e-40,4.27e-40,4.27e-40,1,2,2,2
IA-2022-04_02,IA-2022-04,40527,Eukaryoten,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae,Polytoma,Polytoma spp.,100,100,100,125,125,125,9.63e-57,9.63e-57,9.63e-57,1,7,7,7
IA-2022-04_02,IA-2022-04,41120,Eukaryoten,NA,NA,NA,Apusomonadida,Apusomonadidae,Apusomonas,Apusomonas proboscidea,100,100,100,128,128,128,2.14e-58,2.14e-58,2.14e-58,1,2,2,2
IA-2022-04_02,IA-2022-04,42384,Eukaryoten,NA,NA,Hyphochytriomycetes,NA,Hyphochytriaceae,Hyphochytrium,Hyphochytrium catenoides,99.2,99.2,99.2,125,125,125,4.48e-55,4.48e-55,4.48e-55,1,8,8,8
IA-2022-04_02,IA-2022-04,43218,Eukaryoten,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Tubeufia,Tubeufia helicomyces,96899,96899,96899,129,129,129,2.82e-52,2.82e-52,2.82e-52,1,2,2,2
IA-2022-04_02,IA-2022-04,44436,Eukaryoten,NA,NA,Xanthophyceae,Mischococcales,Botrydiopsidaceae,Botrydiopsis,Botrydiopsis intercedens,92126,98.4,94.6356,125,127,126.2,2.08e-53,1.3e-40,7.80000000000083e-41,2,2,3,5
IA-2022-04_02,IA-2022-04,44442,Eukaryoten,Fungi,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,Umbelopsis vinacea,100,100,100,129,129,129,6.01e-59,6.01e-59,6.01e-59,1,2,2,2
IA-2022-04_02,IA-2022-04,44656,Eukaryoten,Viridiplantae,Chlorophyta,Chlorophyceae,Protosiphonales,Protosiphonaceae,Protosiphon,Protosiphon botryoides,100,100,100,127,127,127,7.61e-58,7.61e-58,7.61e-58,1,3,3,3
IA-2022-04_02,IA-2022-04,45576,Eukaryoten,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,Middelhovenomyces,Middelhovenomyces petrohuensis,97674,97674,97674,129,129,129,6.05e-54,6.05e-54,6.05e-54,3,2,35,39
IA-2022-04_02,IA-2022-04,46472,Eukaryoten,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus spp.,100,100,100,129,129,129,6.01e-59,6.01e-59,6.01e-59,1,2,2,2
IA-2022-04_02,IA-2022-04,49969,Eukaryoten,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Geopyxis,Geopyxis carbonaria,99225,99225,99225,129,129,129,2.8e-57,2.8e-57,2.8e-57,1,3,3,3
IA-2022-04_02,IA-2022-04,53381,Eukaryoten,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,Orbilia auricolor,99225,99225,99225,129,129,129,7.77e-58,7.77e-58,7.77e-58,1,4,4,4
IA-2022-04_02,IA-2022-04,63134,Eukaryoten,NA,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,Colpoda maupasi,99167,99167,99167,120,120,120,2.55e-52,2.55e-52,2.55e-52,1,2,2,2
IA-2022-04_02,IA-2022-04,63136,Eukaryoten,NA,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,Colpoda steini,98333,98333,98333,120,120,120,1.19e-50,1.19e-50,1.19e-50,1,4,4,4
IA-2022-04_02,IA-2022-04,64504,Eukaryoten,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Allomyces,Allomyces spp.,91406,91406,91406,128,128,128,1.68e-39,1.68e-39,1.68e-39,1,4,4,4
IA-2022-04_02,IA-2022-04,64511,Eukaryoten,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium patellarium,97674,97674,97674,129,129,129,6.05e-54,6.05e-54,6.05e-54,1,10,10,10
IA-2022-04_02,IA-2022-04,64517,Eukaryoten,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis rosea,93023,93023,93023,129,129,129,6.14e-44,6.14e-44,6.14e-44,1,2,2,2
IA-2022-04_02,IA-2022-04,64525,Eukaryoten,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,Podila spp.,97674,100,99.2827712082262,125,129,128.794344473008,2.16e-58,6.05e-54,3.40558097686375e-56,19,2,320,389
IA-2022-04_02,IA-2022-04,64636,Eukaryoten,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Marquandomyces,Marquandomyces marquandii,100,100,100,129,129,129,6.01e-59,6.01e-59,6.01e-59,1,2,2,2
IA-2022-04_02,IA-2022-04,71730,Eukaryoten,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Candolleomyces,Candolleomyces candolleanus,99225,99225,99225,129,129,129,2.8e-57,2.8e-57,2.8e-57,1,29,29,29
IA-2022-04_02,IA-2022-04,78157,Eukaryoten,Fungi,Ascomycota,Leotiomycetes,NA,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus roseus,95968,100,97696,124,124,124,3.62e-56,7.88e-48,4.50285715837143e-48,2,3,4,7
IA-2022-04_02,IA-2022-04,78913,Eukaryoten,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,Helicocephalidaceae,Rhopalomyces,Rhopalomyces elegans,93388,93388,93388,121,121,121,1.33e-40,1.33e-40,1.33e-40,1,7,7,7
IA-2022-04_02,IA-2022-04,79858,Eukaryoten,Fungi,Ascomycota,Leotiomycetes,NA,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus pannorum,95349,99225,98.6605391304348,129,130,129.004347826087,2.8e-57,6.09e-49,8.07600819086957e-50,21,2,325,460
IA-2022-04_02,IA-2022-04,82369,Eukaryoten,NA,NA,Xanthophyceae,Tribonematales,Xanthonemataceae,Xanthonema,Xanthonema debile,100,100,100,125,125,125,9.63e-57,9.63e-57,9.63e-57,1,3,3,3
IA-2022-04_02,IA-2022-04,82515,Eukaryoten,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum,Apiotrichum spp.,100,100,100,129,129,129,6.01e-59,6.01e-59,6.01e-59,1,15,15,15
IA-2022-04_02,IA-2022-04,88570,Eukaryoten,NA,Ciliophora,Colpodea,Grossglockneriida,Grossglockneriidae,Pseudoplatyophrya,Pseudoplatyophrya nana,98276,100,98.8823333333333,116,120,119.555555555556,5.48e-54,1.98e-48,2.26612937777778e-49,3,2,10,18
IA-2022-04_02,IA-2022-04,89770,Eukaryoten,NA,NA,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,Paraphysomonas bandaiensis,90551,92913,92.8027021276596,123,127,126.829787234043,7.77e-43,7.83e-38,3.33815768085106e-39,3,2,43,47
IA-2022-04_02,IA-2022-04,89922,Eukaryoten,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,NA,NA,99225,100,99.3137048192771,125,129,128.771084337349,6.01e-59,1.01e-56,2.97588253012048e-57,15,2,124,166
IA-2022-04_02,IA-2022-04,90253,Eukaryoten,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA,96899,97674,97.6607521367522,129,129,129,6.05e-54,2.82e-52,1.0767094017094e-53,2,2,115,117
IA-2022-04_02,IA-2022-04,91984,Eukaryoten,Fungi,Basidiomycota,Cystobasidiomycetes,NA,NA,Sakaguchia,Sakaguchia lamellibrachiae,100,100,100,129,129,129,6.01e-59,6.01e-59,6.01e-59,1,4,4,4
IA-2022-04_02,IA-2022-04,92972,Eukaryoten,NA,Oomycota,NA,Saprolegniales,Saprolegniaceae,Aplanopsis,Aplanopsis terrestris,99225,99225,99225,129,129,129,2.8e-57,2.8e-57,2.8e-57,1,5,5,5
IA-2022-04_02,IA-2022-04,92976,Eukaryoten,NA,Oomycota,NA,Saprolegniales,Saprolegniaceae,Leptolegnia,Leptolegnia caudata,93798,93798,93798,129,129,129,1.32e-45,1.32e-45,1.32e-45,1,13,13,13
IA-2022-04_02,IA-2022-04,96771,Eukaryoten,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Protorhabditis,Protorhabditis sp.,92188,92188,92188,128,128,128,1.02e-41,1.02e-41,1.02e-41,1,28,28,28
IA-2022-04_02,IA-2022-04,99922,Eukaryoten,NA,Ciliophora,Spirotrichea,Urostylida,Urostylidae,Paruroleptus,Paruroleptus lepisma,92.5,92.5,92.5,120,120,120,6.98e-38,6.98e-38,6.98e-38,1,2,2,2
IA-2022-04_02,IA-2022-04,109966,Eukaryoten,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Uebelmesseromycetaceae,Uebelmesseromyces,Uebelmesseromyces harderi,90.84,96899,92.8596666666667,129,131,130.333333333333,2.82e-52,6.18e-39,4.12000000000009e-39,2,5,10,15
IA-2022-04_02,IA-2022-04,110316,Eukaryoten,NA,Apicomplexa,Conoidasida,Eugregarinorida,Monocystidae,Monocystis,Monocystis agilis,93496,100,96.3852,121,123,122.2,1.22e-55,2.67e-42,8.31600000000049e-43,3,2,4,10
IA-2022-04_02,IA-2022-04,118614,Eukaryoten,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Oehlia,Oehlia diaphana,92248,92248,92248,129,129,129,3.69e-41,3.69e-41,3.69e-41,1,2,2,2
IA-2022-04_02,IA-2022-04,127150,Eukaryoten,NA,Euglenozoa,Kinetoplastea,Neobodonida,Rhynchomonadidae,Rhynchomonas,Rhynchomonas nasuta,96429,96429,96429,112,112,112,6.77e-43,6.77e-43,6.77e-43,1,3,3,3
IA-2022-04_02,IA-2022-04,129315,Eukaryoten,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Wardomyces,Wardomyces giganteus,100,100,100,124,124,124,3.62e-56,3.62e-56,3.62e-56,1,11,11,11
IA-2022-04_02,IA-2022-04,129317,Eukaryoten,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Enterocarpus,Enterocarpus grenotii,100,100,100,124,124,124,3.62e-56,3.62e-56,3.62e-56,1,6,6,6
IA-2022-04_02,IA-2022-04,136456,Eukaryoten,NA,Tubulinea,Elardia,Leptomyxida,Leptomyxidae,Leptomyxa,Leptomyxa reticulata,92248,96124,94.5078181818182,129,135,130.636363636364,5.01e-50,1.09e-41,2.97272793095455e-42,3,3,5,11
IA-2022-04_02,IA-2022-04,136464,Eukaryoten,NA,Tubulinea,Elardia,Euamoebida,Hartmannellidae,Saccamoeba,Saccamoeba limax,90769,95312,94014,128,130,128.571428571429,2.19e-48,2.25e-38,6.42857143013571e-39,2,2,5,7
IA-2022-04_02,IA-2022-04,136499,Eukaryoten,NA,Evosea,Variosea,NA,NA,Phalansterium,Phalansterium solitarium,96296,96296,96296,135,135,135,1.79e-54,1.79e-54,1.79e-54,1,2,2,2
IA-2022-04_02,IA-2022-04,146752,Eukaryoten,NA,Discosea,NA,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba triangularis,100,100,100,148,148,148,1.98e-69,1.98e-69,1.98e-69,1,8,8,8
IA-2022-04_02,IA-2022-04,149084,Eukaryoten,NA,Cercozoa,NA,Glissomonadida,NA,Proleptomonas,Proleptomonas faecicola,98387,100,99.0782857142857,124,124,124,3.43e-56,7.42e-53,4.24147e-53,2,3,4,7
IA-2022-04_02,IA-2022-04,154968,Eukaryoten,NA,NA,NA,Rotosphaerida,Nucleariidae,Nuclearia,Nuclearia delicatula,97.71,97.71,97.71,131,131,131,1.7e-54,1.7e-54,1.7e-54,1,2,2,2
IA-2022-04_02,IA-2022-04,154970,Eukaryoten,NA,NA,NA,Rotosphaerida,Nucleariidae,Nuclearia,Nuclearia simplex,96154,97692,96.5385,130,130,130,1.7e-54,3.68e-51,2.760425e-51,2,2,6,8
IA-2022-04_02,IA-2022-04,155725,Eukaryoten,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Cunninghamellaceae,Cunninghamella,Cunninghamella bainieri,100,100,100,106,106,106,3.71e-46,3.71e-46,3.71e-46,1,5,5,5
IA-2022-04_02,IA-2022-04,163799,Eukaryoten,Fungi,Ascomycota,Leotiomycetes,Leotiales,Tympanidaceae,Holwaya,Holwaya mucida,90,90,90,130,130,130,2.88e-37,2.88e-37,2.88e-37,1,2,2,2
IA-2022-04_02,IA-2022-04,164537,Eukaryoten,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Tetracladium,Tetracladium spp.,99225,99225,99225,129,129,129,2.8e-57,2.8e-57,2.8e-57,1,54,54,54
IA-2022-04_02,IA-2022-04,173142,Eukaryoten,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza polaripapulata,91538,91538,91538,130,130,130,1.33e-40,1.33e-40,1.33e-40,1,2,2,2
IA-2022-04_02,IA-2022-04,178360,Eukaryoten,NA,Imbricatea,NA,Euglyphida,Euglyphidae,Euglypha,Euglypha filifera,100,100,100,130,130,130,1.69e-59,1.69e-59,1.69e-59,1,4,4,4
IA-2022-04_02,IA-2022-04,178366,Eukaryoten,NA,Imbricatea,NA,Euglyphida,Euglyphidae,Tracheleuglypha,Tracheleuglypha dentata,97.6,99.2,97.8909090909091,125,125,125,4.48e-55,9.7e-52,7.93717818181818e-52,2,2,9,11
IA-2022-04_02,IA-2022-04,178372,Eukaryoten,NA,Imbricatea,NA,Euglyphida,Trinematidae,Trinema,Trinema enchelys,93182,97692,96.0918376068376,126,132,129.764957264957,1.7e-54,1.74e-44,2.23543841957265e-46,18,2,133,234
